Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Ratings
16RXPIW2,Monitor,Home Appliances,Product_9QL99,352.61,51,1,10x18x20 cm,15-03-2023,01-01-2026,5XIPAH,"9LV,SBS",Green/Large,3
0UQRX97X,Headphones,Home Appliances,Product_CVH18,70.66,23,2,11x9x19 cm,30-07-2023,01-01-2025,XUC2WT,"4VE,KGX",Red/Small,5
U32K7GQ8,Laptop,Electronics,Product_YJJ32,380.76,77,1,15x17x17 cm,01-01-2023,01-01-2024,2R09FI,"FRD,A1B",Green/Large,5
56FKAI4Q,Laptop,Home Appliances,Product_5P9H0,398.43,47,2,17x13x18 cm,15-03-2023,01-01-2025,HAW9BC,"AUC,S30",Red/Small,3
7BJ5RWJX,Laptop,Electronics,Product_VQSHS,207.51,92,1,7x5x11 cm,01-01-2023,01-01-2024,0GD8UE,"RR7,RHS",Green/Large,1
YWE9QTCR,Smartphone,Electronics,Product_JIUIC,50.87,19,2,20x6x6 cm,01-01-2023,01-01-2025,II7XD8,"82M,7LV",Green/Large,5
7G7IVPBC,Smartphone,Home Appliances,Product_R44FJ,421.54,80,3,9x20x5 cm,15-03-2023,01-01-2025,YKLLZT,"AYR,0FR",Green/Large,5
3DYS54KH,Headphones,Home Appliances,Product_3G7YS,74.28,93,1,14x15x7 cm,30-07-2023,01-01-2026,TT94CY,"C9C,P19",Red/Small,4
X0OLGZ7A,Smartphone,Electronics,Product_UTTWX,482.09,87,2,5x8x6 cm,01-01-2023,01-01-2025,SVV2SX,"2D5,RIC",Green/Large,1
KCU9HQ00,Headphones,Clothing,Product_XOSCP,451.94,38,2,6x13x7 cm,30-07-2023,01-01-2025,WUXRMY,"JUW,4PO",Blue/Medium,4
3QP4GQVZ,Headphones,Clothing,Product_1Q98D,68.4,65,3,20x15x10 cm,01-01-2023,01-01-2026,3RA9H9,"XHX,F7J",Red/Small,2
4K1RWME7,Smartphone,Home Appliances,Product_9987X,106.77,31,2,15x6x14 cm,30-07-2023,01-01-2025,6N7L89,"9HK,JD8",Green/Large,3
GBGBAS5X,Smartphone,Electronics,Product_HA6M6,370.88,67,3,14x10x8 cm,01-01-2023,01-01-2024,3XRAX0,"OQ6,UD1",Red/Small,1
1E1GU5C2,Monitor,Home Appliances,Product_88ZHN,259.59,23,3,11x5x6 cm,01-01-2023,01-01-2024,X85II4,"0DL,CNC",Blue/Medium,2
O2B6A3Z6,Smartphone,Clothing,Product_IO7D1,243.56,95,1,10x12x10 cm,30-07-2023,01-01-2024,CAGPIT,"F7S,8BK",Red/Small,1
PPAZDUW4,Headphones,Electronics,Product_XRA4Z,387.77,26,2,13x15x19 cm,01-01-2023,01-01-2024,EXBLX0,"9ZH,7SH",Green/Large,5
I6579NFX,Smartphone,Home Appliances,Product_1FFHR,488.09,30,1,19x12x5 cm,30-07-2023,01-01-2025,TE7WZY,"2T2,W7S",Green/Large,1
9YAZKZD1,Monitor,Clothing,Product_WSCNA,276.27,9,1,6x19x13 cm,01-01-2023,01-01-2024,67J8HK,"475,IOS",Green/Large,2
W6BBOPQ7,Monitor,Electronics,Product_TR6PY,246.86,33,2,18x18x12 cm,01-01-2023,01-01-2025,D3JXST,"WZA,S67",Green/Large,1
R4TGR8YG,Laptop,Clothing,Product_R4BOX,422.35,100,1,10x12x18 cm,01-01-2023,01-01-2024,CJBJ92,"9E0,GIS",Red/Small,5
JJZOA2KG,Headphones,Clothing,Product_R7F9J,481.92,76,2,5x11x14 cm,30-07-2023,01-01-2024,0W857Z,"BTT,PKF",Green/Large,5
H52LLIIA,Monitor,Clothing,Product_MPSPH,423.68,62,2,15x20x8 cm,01-01-2023,01-01-2026,WTOANE,"G0S,WEC",Green/Large,3
7B3MGTE9,Smartphone,Home Appliances,Product_MG3BE,51.67,44,2,14x11x11 cm,30-07-2023,01-01-2026,ZWY2U3,"JQ2,5E3",Green/Large,2
08QHAWYR,Laptop,Clothing,Product_IYW0L,228.67,24,3,17x19x5 cm,30-07-2023,01-01-2026,Y9MDRC,"A1E,XI5",Red/Small,5
67CLB904,Laptop,Home Appliances,Product_L02RP,467.43,96,2,7x13x9 cm,30-07-2023,01-01-2025,TLUOW8,"JII,TOS",Blue/Medium,5
W9WUMC53,Laptop,Clothing,Product_W4W6U,357.91,79,3,14x7x13 cm,15-03-2023,01-01-2025,E5SDAV,"JIV,US8",Green/Large,3
XL5B11I4,Headphones,Clothing,Product_DLNZG,318.7,85,3,19x13x15 cm,01-01-2023,01-01-2024,QI7VY0,"G4A,A9K",Red/Small,2
AIN7L6LG,Monitor,Home Appliances,Product_ZYQ04,167.14,50,2,10x19x17 cm,15-03-2023,01-01-2025,JH9X39,"T1B,X11",Red/Small,5
7JDMH71O,Smartphone,Clothing,Product_Q77E9,10.57,37,2,19x16x11 cm,01-01-2023,01-01-2024,K8XJ4X,"KWE,2KL",Green/Large,5
47H15LZ7,Laptop,Home Appliances,Product_1VRNY,107.52,76,2,11x14x7 cm,30-07-2023,01-01-2024,Z8BGUC,"KC5,IS0",Red/Small,1
25HX00R8,Laptop,Clothing,Product_44KHS,111.76,71,1,12x20x20 cm,15-03-2023,01-01-2025,ZAMWFO,"XJ1,M8N",Green/Large,3
AHVRI4PC,Headphones,Clothing,Product_H1EGX,266.11,11,3,18x6x13 cm,15-03-2023,01-01-2026,HWYVNX,"YD0,H8S",Blue/Medium,5
XW3H119S,Smartphone,Home Appliances,Product_ITRU5,236.06,39,3,18x10x7 cm,01-01-2023,01-01-2025,X1ZAMY,"PZ8,5EO",Blue/Medium,2
7JLIC5BV,Laptop,Home Appliances,Product_PRVSL,165.39,54,2,19x20x10 cm,01-01-2023,01-01-2026,27QS8C,"BS3,D2A",Red/Small,1
FJE3EFUN,Smartphone,Electronics,Product_DQ6MW,306.5,97,2,7x7x15 cm,15-03-2023,01-01-2024,M4Y47X,"OM3,ZEX",Blue/Medium,2
6BUSFO3K,Monitor,Electronics,Product_AZCJT,401.31,98,3,20x10x18 cm,15-03-2023,01-01-2024,W4FQ0P,"UH0,POT",Blue/Medium,4
6SV6E5A4,Headphones,Electronics,Product_LMZRF,304.07,85,3,17x16x19 cm,01-01-2023,01-01-2026,VE3ES6,"56O,6BJ",Red/Small,3
IB0PMW8A,Laptop,Electronics,Product_N3X94,137.63,66,3,17x9x14 cm,01-01-2023,01-01-2025,CDC95L,"M9E,PJZ",Red/Small,5
4VMBJ17V,Smartphone,Home Appliances,Product_WVVD9,200.94,41,1,15x5x10 cm,01-01-2023,01-01-2026,ITMTY6,"W81,1K1",Green/Large,2
O2OS4VCK,Laptop,Clothing,Product_1TA8Z,400.34,8,3,13x18x9 cm,01-01-2023,01-01-2026,RNNYPS,"89A,O6U",Red/Small,2
DF71XH4T,Headphones,Home Appliances,Product_SAMOY,406.01,4,3,14x20x14 cm,30-07-2023,01-01-2026,C3CLUZ,"0AC,EEA",Green/Large,1
D4759S8P,Monitor,Home Appliances,Product_EMCUA,226.27,64,2,16x10x7 cm,01-01-2023,01-01-2024,ZTMJQV,"MFW,X7I",Red/Small,2
IV609UUG,Laptop,Home Appliances,Product_S83EZ,78.72,73,1,7x7x8 cm,01-01-2023,01-01-2025,W08QAQ,"H9J,8MD",Blue/Medium,2
2E9XEEIF,Monitor,Clothing,Product_0CZYQ,421.94,36,1,18x14x15 cm,01-01-2023,01-01-2025,EK1049,"9RF,5E4",Green/Large,5
CNW4SG3Y,Laptop,Home Appliances,Product_PS1Y9,170.92,25,1,12x20x19 cm,01-01-2023,01-01-2024,G0840S,"FIT,GXG",Blue/Medium,4
OP6EJ1U4,Smartphone,Home Appliances,Product_POUI9,277.24,84,3,20x8x20 cm,01-01-2023,01-01-2024,YMQUWT,"7SI,4M7",Green/Large,4
8CPL34O9,Headphones,Electronics,Product_WXFWB,281.13,80,1,10x19x10 cm,01-01-2023,01-01-2024,XLW8MO,"24Z,TRI",Green/Large,5
V2JPUKY2,Laptop,Clothing,Product_NQOHF,162.26,60,1,19x6x11 cm,15-03-2023,01-01-2025,T3AN5E,"76Z,UXY",Blue/Medium,3
UIUY5N60,Headphones,Clothing,Product_0SHQJ,298.53,89,3,8x11x15 cm,15-03-2023,01-01-2024,148M6N,"0SQ,L66",Blue/Medium,4
ECVDGLAU,Headphones,Clothing,Product_0339T,458.03,59,1,7x15x6 cm,01-01-2023,01-01-2025,8MG79V,"H1M,DEY",Blue/Medium,5
B8GNFJU4,Monitor,Home Appliances,Product_S1H2Q,156.25,37,2,10x13x15 cm,15-03-2023,01-01-2024,APSEA8,"MM7,JA7",Blue/Medium,2
V6OZR6QN,Smartphone,Electronics,Product_6ESJB,38.37,54,2,15x18x17 cm,15-03-2023,01-01-2025,SP4YC0,"1RC,29V",Red/Small,3
J8NUNLWV,Smartphone,Electronics,Product_P32SH,363.78,31,1,15x13x5 cm,01-01-2023,01-01-2025,08UGU0,"PAF,H6R",Green/Large,3
33FKC5SG,Smartphone,Home Appliances,Product_BEIBI,314.08,44,3,5x11x19 cm,30-07-2023,01-01-2024,VJPAAB,"K2K,HFO",Red/Small,3
BJFMSJC0,Smartphone,Home Appliances,Product_GWZH5,435.17,23,3,7x7x7 cm,30-07-2023,01-01-2024,8QRLET,"XRT,7FC",Green/Large,1
ZDQYU8ZP,Monitor,Clothing,Product_VF2M2,418.2,19,1,7x5x11 cm,01-01-2023,01-01-2025,YH9311,"D4U,JXK",Red/Small,1
JYY4XCYR,Monitor,Electronics,Product_UW3UY,345.16,28,2,14x12x15 cm,01-01-2023,01-01-2025,7BOHQQ,"Q7K,5VU",Red/Small,2
54X60D2R,Headphones,Clothing,Product_9CFRO,452.99,83,1,7x7x15 cm,15-03-2023,01-01-2026,Q5O6UF,"TBU,0JZ",Blue/Medium,3
5I6L1CCP,Laptop,Home Appliances,Product_PRJ0T,296.82,58,1,20x19x10 cm,30-07-2023,01-01-2025,GJEHYB,"0FG,WPR",Green/Large,2
3NEI9DHE,Monitor,Clothing,Product_A9ARH,471.8,89,1,11x10x5 cm,15-03-2023,01-01-2025,B6F7O3,"IDX,03Q",Red/Small,2
87483FNW,Monitor,Clothing,Product_R5O4A,131.93,84,1,7x9x17 cm,01-01-2023,01-01-2026,5VRK82,"IIZ,0Y1",Red/Small,1
ZVJNGZIE,Monitor,Home Appliances,Product_D92HA,123.09,47,2,13x13x17 cm,15-03-2023,01-01-2024,8J44HS,"0A1,DOU",Blue/Medium,5
HHK6VJM7,Headphones,Electronics,Product_S7NIP,450.68,80,3,18x7x12 cm,01-01-2023,01-01-2024,60D32H,"15Q,B50",Red/Small,2
BK2L37QI,Smartphone,Home Appliances,Product_MNAHH,422.88,35,2,20x17x15 cm,30-07-2023,01-01-2024,7DDSNS,"0AJ,KMQ",Green/Large,4
0KJWRF5B,Laptop,Home Appliances,Product_BSN80,483.49,92,2,14x11x5 cm,30-07-2023,01-01-2025,8VW79C,"2EQ,U9V",Red/Small,1
OV4ZPKAV,Laptop,Electronics,Product_0U731,341.9,61,1,13x13x13 cm,01-01-2023,01-01-2025,BH4BR1,"WV2,IBM",Blue/Medium,1
CEL7XW8B,Monitor,Clothing,Product_DO6L0,318.93,78,2,17x5x18 cm,15-03-2023,01-01-2024,D5LD30,"LDN,1T0",Red/Small,2
7CG0QXTP,Smartphone,Clothing,Product_FU5XL,446.02,87,1,12x9x5 cm,01-01-2023,01-01-2025,78OS4V,"RRU,KFS",Green/Large,5
40PPGTQN,Smartphone,Home Appliances,Product_1PE2F,439.05,36,2,5x13x6 cm,15-03-2023,01-01-2024,L3RBBN,"CX0,VCG",Red/Small,5
UG7TTMMV,Monitor,Clothing,Product_J8F2Z,416.35,61,1,13x19x16 cm,15-03-2023,01-01-2026,KBX46E,"X8I,F3A",Blue/Medium,5
LANTTSB0,Smartphone,Electronics,Product_MBR3B,96.65,58,3,19x9x11 cm,30-07-2023,01-01-2024,A207ZJ,"YWC,BV5",Green/Large,3
VLQI17I0,Headphones,Electronics,Product_4D5E9,248.47,86,3,8x12x10 cm,01-01-2023,01-01-2024,YBB5BO,"1M5,H1R",Blue/Medium,5
TTNCWOHE,Laptop,Clothing,Product_3JWL1,73.3,11,2,9x19x12 cm,15-03-2023,01-01-2025,D51IOK,"FEO,75J",Red/Small,3
7D2N21XG,Headphones,Clothing,Product_AZTM8,38.82,10,1,5x5x5 cm,15-03-2023,01-01-2025,42EA5M,"8C4,YA8",Green/Large,5
4FZDLUYW,Laptop,Clothing,Product_RB2QO,326.03,99,1,15x9x5 cm,30-07-2023,01-01-2025,13Y4NF,"118,CIG",Blue/Medium,5
MLCDB0MD,Laptop,Clothing,Product_5IX09,339.87,71,2,7x19x8 cm,30-07-2023,01-01-2024,Z8FSXM,"J01,TW3",Blue/Medium,1
LP143DUE,Smartphone,Clothing,Product_INNFC,318.41,5,3,7x9x6 cm,15-03-2023,01-01-2025,5SK06J,"8OH,3NZ",Blue/Medium,2
J3TRQNNW,Smartphone,Home Appliances,Product_94K2D,153.05,29,2,7x7x20 cm,30-07-2023,01-01-2026,5OXK5C,"GMR,EMU",Blue/Medium,2
GNO2OJ9U,Laptop,Electronics,Product_ENLQZ,152.93,71,3,12x19x11 cm,30-07-2023,01-01-2025,4UF7F8,"LL7,3E3",Blue/Medium,1
F4KKQKZ3,Smartphone,Electronics,Product_6KSZF,309.83,48,1,11x15x13 cm,15-03-2023,01-01-2024,HKO5TN,"JP6,P6O",Red/Small,3
7U82OCXM,Headphones,Electronics,Product_ZKNSX,241.36,4,1,9x15x19 cm,30-07-2023,01-01-2024,FKPP4U,"LSW,QLC",Red/Small,1
AL7WKOO3,Laptop,Home Appliances,Product_H7NBR,115.83,7,1,9x5x11 cm,15-03-2023,01-01-2024,9F0L4X,"XYJ,2PO",Green/Large,5
VF8RHIGE,Smartphone,Home Appliances,Product_4T5YS,274.54,100,3,13x17x14 cm,01-01-2023,01-01-2026,6BXNYJ,"WK2,CFF",Green/Large,5
9Z6ODPM4,Smartphone,Clothing,Product_MEU79,214.09,34,1,5x7x12 cm,01-01-2023,01-01-2025,XQEKGL,"KHW,VGN",Blue/Medium,2
2QCGINB6,Smartphone,Electronics,Product_46HGL,288.37,90,2,12x6x12 cm,01-01-2023,01-01-2024,48KIAL,"0QA,CP3",Red/Small,4
O94KG765,Headphones,Home Appliances,Product_BJLGM,157.28,79,2,9x5x8 cm,01-01-2023,01-01-2025,0Y9HAA,"9B0,6B3",Blue/Medium,2
9PDZAFPT,Headphones,Home Appliances,Product_7AN5G,21.16,14,3,5x8x6 cm,15-03-2023,01-01-2026,7S974Q,"TJN,KZ8",Red/Small,3
4J7NSYY7,Monitor,Electronics,Product_GJLYG,307.56,25,2,14x8x14 cm,15-03-2023,01-01-2026,PF8GHR,"SIJ,UGF",Red/Small,5
5UL638PI,Headphones,Electronics,Product_2B42G,15.35,78,1,11x12x5 cm,30-07-2023,01-01-2025,MLZZ8U,"J65,R1B",Blue/Medium,4
GH1YJY9D,Smartphone,Electronics,Product_82E10,311.96,92,3,19x11x16 cm,30-07-2023,01-01-2026,KP32PI,"FSF,WLI",Blue/Medium,2
DECW8VV4,Smartphone,Home Appliances,Product_LS17L,276.19,26,2,14x5x10 cm,01-01-2023,01-01-2026,LK5BMW,"WSB,GSQ",Red/Small,2
LACLBLKN,Monitor,Home Appliances,Product_T1J8U,156.76,46,2,10x9x8 cm,15-03-2023,01-01-2025,GIQWIV,"TND,FXI",Blue/Medium,3
GT6N7F9A,Smartphone,Home Appliances,Product_KDM4C,323.97,4,1,6x17x10 cm,30-07-2023,01-01-2025,VJNIS3,"DMU,NNK",Blue/Medium,2
7K3H0UKE,Headphones,Home Appliances,Product_2JYT5,287,48,2,16x7x15 cm,01-01-2023,01-01-2025,YLM7RS,"4LL,XN8",Red/Small,3
TNRWX5XY,Laptop,Clothing,Product_X85XO,160.37,85,2,13x13x9 cm,15-03-2023,01-01-2024,VEGG7Z,"HY8,YAZ",Blue/Medium,3
24OCI8EC,Smartphone,Clothing,Product_742TD,195.87,67,2,13x15x15 cm,01-01-2023,01-01-2025,8400N9,"8V7,9IK",Red/Small,4
BCH9XFSK,Monitor,Clothing,Product_Q5TK8,473.77,30,2,8x19x9 cm,01-01-2023,01-01-2025,1S2LYN,"0XZ,41U",Green/Large,1
9ULCWB28,Smartphone,Electronics,Product_IGF7A,423.59,92,2,6x17x11 cm,30-07-2023,01-01-2024,VFXW7D,"PNG,IGI",Red/Small,5
6KTHMRXN,Smartphone,Home Appliances,Product_97UW4,318.73,81,3,10x13x13 cm,15-03-2023,01-01-2024,SE97M4,"6CX,11M",Green/Large,3
R8YZDNU2,Headphones,Home Appliances,Product_GI078,129.11,93,3,20x18x12 cm,01-01-2023,01-01-2025,P1768W,"5H9,70B",Green/Large,2
0NPSXJ1C,Headphones,Home Appliances,Product_MKL6C,101.91,65,1,15x8x10 cm,30-07-2023,01-01-2024,UTJV1O,"0ZT,BIC",Blue/Medium,2
93TGNAY7,Laptop,Home Appliances,Product_XU5QX,253.17,3,2,16x15x15 cm,01-01-2023,01-01-2026,8NMFZ4,"VNU,NZ6",Green/Large,2
8P5UIH5X,Laptop,Home Appliances,Product_N7SAW,260.75,24,3,5x12x16 cm,30-07-2023,01-01-2025,RLADN5,"DFL,HN2",Green/Large,2
YNVDSLV7,Laptop,Electronics,Product_V50NV,266.82,96,3,18x8x14 cm,15-03-2023,01-01-2025,IOELXH,"4Q6,Z5N",Blue/Medium,5
OECW1G3X,Headphones,Clothing,Product_W1XA5,111.26,65,1,13x20x19 cm,30-07-2023,01-01-2026,M62BY3,"I16,2DG",Blue/Medium,4
G417GRPA,Laptop,Clothing,Product_JNUUI,415.17,16,2,9x18x7 cm,30-07-2023,01-01-2026,SKRDZX,"EVQ,OO3",Green/Large,3
AVANE9RQ,Laptop,Electronics,Product_Z57VP,91.43,38,1,5x20x8 cm,30-07-2023,01-01-2024,UQF39E,"J3F,N53",Green/Large,5
33D9YL4C,Monitor,Home Appliances,Product_TFD91,469.34,66,1,5x16x14 cm,15-03-2023,01-01-2024,79PXP3,"RXZ,BN7",Green/Large,4
142JTFYI,Laptop,Electronics,Product_GVP1L,357.54,49,1,9x9x12 cm,01-01-2023,01-01-2026,1VO5WU,"DYI,TKV",Red/Small,3
70XYEQTG,Monitor,Electronics,Product_U4IN7,174.26,86,2,20x19x20 cm,01-01-2023,01-01-2024,0A988K,"98E,L4X",Green/Large,3
VN45H5CG,Headphones,Home Appliances,Product_5FEPN,335.38,76,3,20x9x15 cm,01-01-2023,01-01-2026,MPHJRZ,"LTC,205",Green/Large,5
XR9OORGA,Monitor,Home Appliances,Product_2MON6,59.92,57,3,6x20x19 cm,01-01-2023,01-01-2024,DWIY51,"NYY,1GP",Red/Small,4
YVSIYTEA,Monitor,Home Appliances,Product_W3FTI,21.7,54,1,13x17x11 cm,01-01-2023,01-01-2024,VS09F7,"5LV,K1U",Blue/Medium,5
U15DUIQK,Monitor,Electronics,Product_VKI9I,405.18,30,3,14x5x14 cm,15-03-2023,01-01-2024,974LCS,"AIJ,DAT",Green/Large,2
TEB2KBLJ,Headphones,Clothing,Product_XZ4X3,462.6,74,3,8x15x12 cm,30-07-2023,01-01-2025,HA380B,"S40,QB1",Green/Large,3
0YMBYEAC,Headphones,Home Appliances,Product_HV8OA,190.23,6,3,19x20x14 cm,15-03-2023,01-01-2025,B2C6TV,"TT6,H14",Green/Large,3
R1FT3LGC,Headphones,Clothing,Product_PI5I9,181.28,54,1,6x9x11 cm,01-01-2023,01-01-2025,D536ET,"7VE,1WY",Blue/Medium,4
QYA7NL9L,Smartphone,Home Appliances,Product_W8UXK,225.37,95,2,14x18x5 cm,30-07-2023,01-01-2026,TEJ5IZ,"A0Z,XE0",Green/Large,4
B7N8D4DH,Monitor,Electronics,Product_ISK93,431.63,43,1,11x7x17 cm,15-03-2023,01-01-2026,EETAZD,"7AU,PDK",Green/Large,5
2TWG1XT2,Smartphone,Clothing,Product_Q5YUD,358.25,71,3,18x14x7 cm,01-01-2023,01-01-2025,RWIT4O,"Z3P,H4V",Blue/Medium,5
8US2NK1S,Laptop,Home Appliances,Product_ALTUF,388.13,48,2,10x10x16 cm,15-03-2023,01-01-2024,KFTWOP,"B67,69R",Blue/Medium,2
K36M4Z34,Smartphone,Electronics,Product_2V3TZ,227.4,76,1,8x17x20 cm,15-03-2023,01-01-2024,GKFAB0,"9FF,Z2C",Green/Large,1
NWEHT157,Laptop,Clothing,Product_A3B5E,15.87,98,3,7x17x13 cm,15-03-2023,01-01-2025,3TWG79,"4PA,9Z7",Red/Small,1
5MATH3QR,Monitor,Clothing,Product_ABPDI,285.71,69,1,19x11x9 cm,01-01-2023,01-01-2026,4IC3YP,"9IX,C5A",Green/Large,5
2DX4CKUZ,Laptop,Electronics,Product_HP9EZ,115.63,32,3,20x10x6 cm,15-03-2023,01-01-2026,34A4C9,"4J3,M1R",Red/Small,5
DJ6DUPWC,Smartphone,Electronics,Product_XZY61,261.17,37,2,10x12x8 cm,15-03-2023,01-01-2024,FQSPVH,"J84,OW2",Blue/Medium,5
TLS5DQ2F,Monitor,Electronics,Product_3TLVC,44.94,34,1,11x5x20 cm,01-01-2023,01-01-2024,Q3C5TM,"J9U,UWJ",Green/Large,1
KLLWHOSP,Monitor,Home Appliances,Product_DT6T8,361.69,78,3,8x15x18 cm,30-07-2023,01-01-2025,F47EUZ,"J14,FA1",Blue/Medium,5
5YE8H282,Monitor,Clothing,Product_K4FEF,147.55,78,2,15x8x6 cm,30-07-2023,01-01-2024,3EAD2I,"S0T,BXK",Blue/Medium,2
1GSS6CSI,Laptop,Home Appliances,Product_GIJCW,282.28,92,1,15x15x6 cm,15-03-2023,01-01-2025,XM45OP,"RLS,TJ2",Blue/Medium,1
XKGX0GRT,Monitor,Clothing,Product_XSUFW,227.49,79,2,18x19x6 cm,01-01-2023,01-01-2025,MZSG4F,"TPR,34A",Green/Large,2
RC8DF6YN,Laptop,Home Appliances,Product_RHTW2,338.91,58,1,16x13x5 cm,01-01-2023,01-01-2024,SUA2CW,"K60,W19",Green/Large,2
UW6V30V9,Monitor,Clothing,Product_O14K8,69.87,40,1,11x15x15 cm,30-07-2023,01-01-2026,MLTETQ,"LNL,WEQ",Green/Large,5
AEGJ9VHG,Smartphone,Home Appliances,Product_UX2YP,259.12,27,1,14x6x8 cm,30-07-2023,01-01-2024,YOZ5XF,"RTD,Z9M",Red/Small,3
2EIL8CB2,Smartphone,Clothing,Product_P6EKZ,469.19,71,2,13x16x10 cm,01-01-2023,01-01-2026,ZWL3GP,"H05,D0B",Red/Small,4
BRPESHK8,Headphones,Clothing,Product_JOX1C,325.73,82,2,5x18x10 cm,15-03-2023,01-01-2024,2CW28Q,"GPZ,QSW",Blue/Medium,3
71HKW178,Smartphone,Home Appliances,Product_7D1UH,309.94,66,3,10x8x12 cm,01-01-2023,01-01-2025,XH0B1V,"9XQ,KM7",Green/Large,5
UN8KB357,Smartphone,Electronics,Product_B73CQ,391.5,61,2,16x14x18 cm,01-01-2023,01-01-2025,YNKF8E,"88J,TIL",Green/Large,3
E3AB94PG,Smartphone,Clothing,Product_J1GDV,383.35,28,3,14x15x12 cm,01-01-2023,01-01-2026,CU8Y0H,"LJ2,LVZ",Red/Small,1
J6OWGJED,Smartphone,Clothing,Product_34U86,142.58,56,3,17x10x13 cm,30-07-2023,01-01-2024,VPOSKJ,"0MP,AXR",Green/Large,3
68CQL95B,Monitor,Electronics,Product_0XFQS,217.52,39,3,15x5x18 cm,01-01-2023,01-01-2024,OZBU46,"V8X,SG6",Blue/Medium,5
X6DJ5J89,Monitor,Home Appliances,Product_38GB3,489.91,65,2,10x16x7 cm,15-03-2023,01-01-2026,YSS7UZ,"7LS,SNE",Green/Large,2
OY5HY2I2,Laptop,Clothing,Product_9HR3T,151.83,33,1,6x11x11 cm,30-07-2023,01-01-2026,TDVFAX,"8C0,4Q7",Blue/Medium,4
LTOW3CDH,Monitor,Home Appliances,Product_RSU1X,212.66,3,2,11x7x7 cm,30-07-2023,01-01-2025,4DL3QL,"IGA,791",Green/Large,1
QV6G2KEZ,Smartphone,Clothing,Product_B7A9S,412.78,52,1,16x14x15 cm,30-07-2023,01-01-2025,G5RL17,"Q0A,PTE",Green/Large,5
GHMRPL4V,Laptop,Electronics,Product_FLWHS,30.49,18,1,13x5x17 cm,01-01-2023,01-01-2024,WHTGIW,"8QQ,XDN",Blue/Medium,1
VKWJHGJC,Laptop,Clothing,Product_OUEEZ,235.17,74,1,19x20x14 cm,30-07-2023,01-01-2025,M7GMXR,"XGX,KG0",Green/Large,5
LA1GGQHV,Headphones,Electronics,Product_CQYSU,154.54,75,1,5x13x15 cm,01-01-2023,01-01-2024,FY32NI,"C29,Y9Z",Blue/Medium,5
JN4PXR90,Laptop,Electronics,Product_F403O,111.06,62,2,16x9x15 cm,01-01-2023,01-01-2024,N7OR8E,"C5C,HZ8",Red/Small,3
E9413J7Q,Smartphone,Electronics,Product_HZ3AR,414.21,47,2,19x13x15 cm,15-03-2023,01-01-2026,WMGROE,"6TR,EHA",Blue/Medium,2
IOR3Z36C,Laptop,Home Appliances,Product_PGMZF,193.26,66,1,14x12x12 cm,15-03-2023,01-01-2026,V18REL,"WT2,BKW",Red/Small,4
2TPCGTIH,Headphones,Home Appliances,Product_H0M4B,231.13,83,2,9x15x8 cm,01-01-2023,01-01-2026,OJ5LAM,"NO7,HXD",Blue/Medium,5
HFZ32WYZ,Headphones,Home Appliances,Product_SU1MZ,58.24,68,3,12x11x9 cm,15-03-2023,01-01-2025,HCSE2U,"8P9,835",Blue/Medium,3
G13FH4S8,Monitor,Electronics,Product_MW9Q8,472.55,48,2,20x18x18 cm,15-03-2023,01-01-2024,QLVQGA,"QKG,Q1K",Green/Large,5
SNH956PI,Headphones,Clothing,Product_9JSSX,490.69,35,3,5x14x5 cm,01-01-2023,01-01-2025,JE8EGW,"UL1,8U3",Blue/Medium,5
OSHTX68I,Smartphone,Clothing,Product_XIZQQ,348.41,13,3,9x12x7 cm,15-03-2023,01-01-2025,L6I62T,"VM5,LQ4",Blue/Medium,3
DW33R61H,Smartphone,Clothing,Product_W31QK,476.09,82,3,18x5x19 cm,01-01-2023,01-01-2026,PPM6AV,"SXS,QUQ",Blue/Medium,3
MRAGB4ES,Laptop,Home Appliances,Product_370G0,218.52,31,2,6x20x5 cm,15-03-2023,01-01-2024,C1MY8Y,"O8L,CXR",Red/Small,1
2OYPKAL3,Laptop,Home Appliances,Product_FU1G7,122.54,56,3,20x13x19 cm,15-03-2023,01-01-2026,WRVSI2,"8SW,VEL",Blue/Medium,1
TKETCNHY,Headphones,Home Appliances,Product_4N9L7,411.05,15,2,8x9x8 cm,15-03-2023,01-01-2026,3T779L,"PDJ,MOX",Red/Small,1
U7OCC9JV,Monitor,Clothing,Product_XI90M,489.09,2,1,18x18x15 cm,15-03-2023,01-01-2026,66QQAU,"QBN,61U",Red/Small,3
XAXT97PC,Monitor,Clothing,Product_2KEVS,311.92,61,2,14x16x20 cm,15-03-2023,01-01-2026,5VB231,"1X1,1AW",Blue/Medium,3
0SIG6TR1,Laptop,Home Appliances,Product_RK33Z,101.57,48,1,9x9x15 cm,30-07-2023,01-01-2024,T6OGT1,"ENK,A40",Red/Small,5
N0S2SDN7,Monitor,Home Appliances,Product_B7TYK,193.86,67,1,19x17x10 cm,01-01-2023,01-01-2025,F1G6M5,"0L9,DB0",Red/Small,2
8M7VZ1RL,Smartphone,Clothing,Product_K13OV,181.24,62,3,13x5x7 cm,15-03-2023,01-01-2024,LIDZV9,"ELV,30I",Green/Large,1
